Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3
07-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.92,47.17,9.4,6.19,13.4,0.16,3.6
08-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.21,55.64,6.79,6.1,13.12,0.16,3.39
09-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.5,68.3,3.59,6.22,14.44,0.2,3.46
10-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.34,62.55,4.2,6.77,16,0.23,3.64
11-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.11,55.99,4.9,7.08,15.85,0.2,3.4
12-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.98,45.27,4.42,6.67,14.18,0.2,3.55
13-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.54,53.65,4.49,8.24,10.57,0.14,6.02
14-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12,45.3,11.14,10.08,5.38,0.02,4.34
15-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.45,75.97,9.9,6.54,4.47,0.04,4.39
16-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.86,77.19,6.94,5.36,5.63,0.06,4.35
17-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.03,69.63,7.98,5.56,6.59,0.1,4.34
18-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.91,49.01,7.65,4.98,8.35,0.09,4.22
19-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.56,53.12,5.29,5.26,10.01,0.05,4.39
20-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.06,86.38,3.7,5.46,8.88,0.07,4.04
21-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.66,68.41,4.4,5.37,8.02,0.05,4.04
22-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.01,82.63,4.1,5.38,7.34,0,4.15
23-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.99,44.84,6.24,4.52,6.06,0,4.01
24-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12,50.9,6.08,4.52,4.97,0,4.19
25-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.63,48.71,3.52,11.33,7.24,1.56,5.46
26-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.55,44.05,6.35,14.67,15.31,0.07,4.03
27-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.64,51.01,2.84,8.66,11.75,0,4.5
28-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.33,34.34,1.8,5.05,11.99,0.01,4.52
29-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.79,46.77,1.9,4.01,12.32,0.04,4.54
30-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.85,37.05,3.07,4.25,11.99,0.02,4.33
31-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.37,39.96,4.16,4.29,10.35,0.01,4.3
01-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.87,48.25,3.42,3.37,11.09,0.03,4.37
02-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.24,85.61,8.4,2.74,13.45,0.34,4.52
03-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.25,104.65,9.94,3.47,12.49,0.09,4.22
04-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.35,123.21,18.22,3.57,12.27,0.2,4.55
05-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),54.51,246.18,21.93,3.78,12.41,0.25,4.66
06-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),136.25,487.58,17.18,3.72,12.61,0.32,4.32
07-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.21,104.41,16.65,3.62,11.61,0.07,4.28
08-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.46,90.14,10.06,3.89,11.77,0.1,4.41
09-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.89,191.19,12.78,4.01,12.24,0.12,4.32
10-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),26.52,82.79,12.77,4.09,12.55,0.13,4.19
11-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.13,166.16,16.18,4.24,13.02,0.15,4.26
12-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.54,124.89,12.82,3.85,11.78,0.02,4.39
13-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.64,46.09,7.92,3.12,10.05,0,4.07
14-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.95,63.08,5.63,3.09,11.31,0.03,4.1
15-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.41,64.28,3.4,4.11,12.44,0.16,4.15
16-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.8,132.99,4.56,3.59,13.3,0.13,4.27
17-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.87,58.99,8.13,3.52,13.07,0.45,4.23
18-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),28,79.82,2.09,3.69,14.49,0.81,4.28
19-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.84,268.48,5.16,3.43,15.66,0.94,4.2
20-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.85,69.71,12.93,3.39,14.5,0.92,4.45
21-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.71,135.62,7.34,3.66,15.23,0.96,4.17
22-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),40.67,118.3,7.23,4.15,16.5,0.95,4.43
23-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.11,219.8,12.17,4.1,13.29,0.53,4.4
24-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,90.88,8.92,3.91,13.88,0.71,4.29
25-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,112.29,4.31,3.39,14.45,0.82,4.17
26-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.37,95.6,10.97,3.49,12.94,0.61,4.17
27-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.69,95.03,6.81,3.14,14.02,0.71,4.15
28-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.59,107.69,7.29,3.18,14.68,0.85,4.14
29-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.89,135.56,10.33,3.42,15.08,1,4.2
30-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.94,136.36,8.03,3.64,15.21,0.97,4.21
01-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.55,132.68,10.99,3.58,14.15,0.81,4.36
02-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),40.73,168.37,14.78,3.55,13.96,0.89,4.13
03-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.53,346.99,17.92,3.77,13.52,0.79,4.39
04-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.31,60.67,14.87,3.92,13.54,0.79,4.43
05-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.54,64.34,9.14,3.39,15.15,0.92,4.17
06-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.65,128.13,11.37,3.6,15.34,1.12,4.18
07-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),49.95,186.22,20.43,3.48,14.83,1.16,4.17
08-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),58.82,235.08,22.88,3.78,14.33,1.11,4.13
09-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),76.01,229.09,24.82,3.96,14.59,1.18,4.32
10-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),141.49,316.81,14.45,3.46,15.88,1.45,4.5
11-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.42,199.13,20.37,3.62,14.65,0.88,4.14
12-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,174.26,16.1,3.93,15.24,0.9,4.12
13-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,278.13,18.46,6.31,19.54,1.06,4.81
14-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,103.79,14.53,7.87,33.08,1.37,5.23
15-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,59.55,15.04,6.61,30.45,1.19,4.2
16-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,69,9.62,5.65,32.38,1.21,4.37
17-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,82.53,17.05,5.77,29.68,0.77,4.02
18-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,92,5.03,5.85,30.33,0.82,4.29
19-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,93.05,3.76,6.64,30.61,0.82,4.26
20-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.87,118.87,16.17,7.43,30.61,1.1,4.29
21-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.29,110.44,18.2,4.86,29.48,1.12,31.26
22-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,NA,NA,NA,NA,NA,NA
23-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,138.88,27.46,4.97,30,1.34,16.24
24-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,134.56,10.25,3.83,31.47,1.67,24.16
25-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,106.63,24.73,4.04,28.87,1.07,68.1
26-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,144.99,27.35,10.56,28.35,1.24,49.29
27-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,164.81,23.7,10.52,28.9,1.41,45.49
28-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,176.25,32.75,8.19,30.98,1.66,59.66
29-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,158.65,33.54,7.86,30.07,1.49,62.35
30-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.3,154.06,39.46,8.85,29.51,1.44,70.76
31-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.33,154.09,35.33,7.33,29.47,1.55,49.69
01-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.14,131.42,34.09,6.44,29.67,1.51,40.38
02-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.67,182.44,67.15,6.48,29.95,1.82,48.26
03-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),41.02,198.64,42.67,7.33,29.54,1.77,46.46
04-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.92,198.43,41.57,6.52,31.82,1.92,39.24
05-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.65,155.41,34.83,7.35,30.47,1.59,65.32
06-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),42.15,147.22,36.92,8.96,27.29,1.35,69.52
07-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),50.14,179.58,42.22,10.56,27.07,1.67,50.61
08-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),45,155.69,36.82,8.9,28.32,1.52,79.71
09-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.07,150.25,38.07,8.55,29.03,1.51,66.21
10-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.22,162.34,44.53,9.87,28.23,1.47,60.22
11-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.7,179.84,51.78,17.05,23.85,1.46,78.87
12-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.04,170.51,54.88,26.95,19.67,1.52,91
13-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.32,164.24,46.24,31.17,20.69,1.95,28.43
14-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.88,130.61,34.9,29.64,20.24,1.51,58.81
15-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),39.89,127.46,33.67,22.06,21.89,1.43,65.84
16-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),43.08,140.16,42.96,20.75,20.77,1.55,70.04
17-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.47,152.54,34.81,14.91,14.53,1.39,56.53
18-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.31,158.89,41.63,18.65,15.17,1.46,59.83
19-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.63,187.51,38.79,21.47,14.59,1.42,75.33
20-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),45.79,164,43.49,24.7,14.92,1.51,52.86
21-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),53.3,178.6,25.8,25.87,15.37,1.7,42.42
22-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),53.59,180.6,57.56,19.63,14.57,1.47,75.62
23-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.24,130.41,36.49,22.36,15.29,1.42,30.22
24-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),50.33,170.21,44.35,27.25,15.34,1.45,54.92
25-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),68.14,231.17,52.02,26.83,17.51,1.93,52.15
26-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),62.8,214.12,53.34,27.98,16.42,1.8,65.03
27-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.85,141.11,37.83,27.35,11.18,1.07,106.89
28-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.54,155.19,37.03,27.27,12.56,1.15,69.55
29-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),26.27,115.09,25.59,22.72,18.84,1.31,44.22
30-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.15,130.4,46.34,25.22,19.04,1.4,53.81
01-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),41.42,141.62,35.43,25.67,19.21,1.45,72.12
02-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),51.19,181.18,54.29,26.84,17.66,1.46,77.25
03-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.5,177.31,46.63,24.07,16.76,1.48,73.12
04-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.99,210.45,27.73,13.8,19.82,1.15,48.03
05-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),55.32,203.86,23.45,6.75,23.34,0.32,55.37
06-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),40.12,156.25,39.19,26.14,20.28,1,78.32
07-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),49.28,187.13,41.21,25.32,17.63,1.37,50.29
08-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),51.62,196.68,36.23,30.2,15.15,1.36,41.26
09-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.21,182.67,40.1,38.83,9.8,1.22,43.89
10-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.7,180.98,37.57,47.28,11.4,1.48,46.14
11-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),51.73,180.12,28.47,36.07,9.8,1.19,43.55
12-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),46.38,162.01,24.12,34.75,10.03,1.34,22.22
13-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.77,122.85,16.94,26.53,10.17,1.02,44.22
14-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),29.78,103.95,17.85,23.55,7.32,0.92,21.38
15-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.04,186.6,28.91,29.67,9.72,1.26,30.94
16-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),69.28,219.52,36.54,29.1,10.44,1.44,28.33
17-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),71.8,233.42,34.04,25.52,9,1.65,30.22
18-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),64.63,213.88,38.5,28.27,8.41,1.54,37.84
19-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.01,180.95,30.72,27.6,5.57,1.2,55.23
20-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.41,162.81,28.93,31.08,7.85,1.04,69.73
21-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),45.84,170.32,33.26,28.51,6.12,1.05,55.77
22-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),49.24,197.38,37.06,37.28,12.56,1.35,52.38
23-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),55.86,211.04,39.36,36.21,10.56,1.61,34.31
24-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),61.81,231.72,41.54,38.61,10.71,1.56,53.54
25-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),69.84,248.32,45.98,38.24,12.9,1.8,53.98
26-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),69.07,240.34,53.43,33.22,10.31,1.71,49.42
27-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),71.17,232.19,48.65,36.03,11.19,1.43,80.01
28-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.57,207.29,41,33.6,7.69,1.08,54.94
29-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),69.86,262.7,47.73,38.26,10.2,1.3,35.21
30-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),82.18,292.95,41.36,35.52,8.99,1.72,27.91
31-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),76.17,264.43,45.27,37.25,9.24,1.66,53.17
01-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),79.83,251.71,45.14,39.47,12.29,1.68,49.45
02-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),93.85,290.14,37.23,35.02,8.67,1.59,39.51
03-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),81.69,259.06,40.89,29.72,6.53,1.42,56.56
04-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),78.85,253.35,46.36,32.89,8.82,1.44,54.3
05-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),79.48,262.03,44.29,34.94,7.5,1.23,71.91
06-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),98.73,304.66,63.48,32.31,6.55,1.74,61.4
07-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),92.12,288.45,59.85,28.08,20.78,1.78,39.25
08-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),90.77,276.62,26.85,29.8,23.34,1.94,13.98
09-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),84.41,278.48,25.51,33.68,17.89,1.73,22.9
10-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),72.66,242.36,25.45,25.51,17.39,1.82,36.12
11-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),64.45,221.22,26.44,27.76,21.61,1.76,41.61
12-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),61.17,218.77,39.33,32.6,20.66,1.56,49.2
13-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),62.22,230.95,26.25,28.81,18.19,1.65,35.14
14-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),57.36,214.32,53.09,24.81,13,1.24,81.34
15-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),46.17,172.97,37.36,28.95,13.42,1.09,56.37
16-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),54.79,200.57,45.41,29.83,14.58,1.28,52.82
17-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.14,211.5,41.41,23.37,13.11,1.32,50.67
18-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.85,142.78,39.55,28.42,14.08,1.16,38.7
19-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),62.85,237.54,40.59,28.34,17.96,1.65,36.84
20-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),55.64,233.55,47.26,26.97,15.31,1.56,37.93
21-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),64.47,228.06,61.01,36.34,17.76,1.35,78.21
22-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),84.27,277.84,54.98,30.81,15.38,1.59,55.17
23-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),94.66,297.14,56.54,27.58,18.01,2.12,38.55
24-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),62.05,231.13,69.04,27.81,15.81,1.68,30.15
25-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),75.21,291.77,89.51,24.84,9.36,1.22,70.17
26-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),74.69,260.25,75.64,23.03,7.53,1.25,78.77
27-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),74.89,258.12,80.25,24.14,9.68,1.67,44.77
28-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),77.41,281.09,60.77,21.81,9.53,1.79,63.37
29-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),82.29,290.91,56.81,26.15,14.03,1.84,31.23
30-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),63.89,248.01,63.43,27.08,16.19,1.99,38.8
31-01-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),59.3,224.29,51.91,24.53,15.28,1.75,41.03
01-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),60.09,218.46,42.77,32.15,16.21,1.62,47.81
02-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.4,200.15,38.21,32.79,17.81,1.55,46.45
03-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),50.89,219.48,40.13,42.6,26.12,1.5,52.51
04-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.66,214.77,43.47,40.32,19.45,1.51,50.03
05-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.53,188.7,43.7,35.72,15.84,1.22,49.7
06-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),45.88,188.2,46.24,37.53,18.24,1.1,49.87
07-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.39,143.35,41.44,35.14,13.06,0.85,92.28
08-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),37.59,163.9,27.23,39.12,12.07,1.09,74.41
09-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),51.71,224.31,77.26,38.65,25.82,1.39,40.76
10-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),69.66,255.49,50.46,37.43,22.82,1.85,2.96
11-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),75.04,268.46,58.58,44.41,21.69,1.83,0.07
12-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),80.01,289.71,44.78,35.17,20.08,2.21,60.58
13-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.52,183.92,52.44,3.64,21.1,1.26,34.31
14-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,164.23,46.65,5.44,NA,0.99,41.63
15-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),NA,132.07,39.14,5.33,7.99,0.88,34.8
16-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),38.47,112.82,25.12,3.92,5.64,0.71,27.85
17-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.16,138.59,33.45,5.66,6.93,0.8,43.16
18-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),67.62,239.82,41.18,2.11,11.92,1.36,61.66
19-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.78,126.81,42.5,2.18,8.71,0.79,53.06
20-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),42.23,160.49,37.7,2.44,16.03,1.03,36.1
21-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.69,127.59,39.5,3.63,10.79,0.8,61.68
22-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.34,156.29,46.06,4.39,11.82,1.13,58.85
23-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),49.56,215.49,41.54,31.16,13.42,1.45,48.32
24-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),66.63,254.42,44.22,0.75,22.04,2.06,43.38
25-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.6,213.14,28.93,3.68,18.26,1.63,32.67
26-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),38.39,146.52,34.17,7.34,15.42,1.11,32.28
27-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.21,132.89,40.89,15.03,9.87,0.84,34.34
28-02-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),41.69,152.07,46.46,17.26,9.98,0.97,50.68
01-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),49.59,191.22,46.79,16.86,14.86,1.37,40.33
02-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),58.35,218.38,40.91,16.55,19.65,1.53,30.48
03-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),55.64,205.19,64.27,27.42,20.62,1.35,78.82
04-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),50.02,228.68,44.68,30.55,21.69,1.43,43.13
05-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),58.98,246.47,44.22,27.08,20.56,2.01,38.73
06-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.89,141.02,30.03,32.27,14.08,0.87,36.29
07-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),43.91,154.6,14.82,23.72,13.38,1.09,15.44
08-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.65,152.53,29.6,26.83,15.89,1.13,19.79
09-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),46.33,191.13,26.25,26.11,15.9,1,33.47
10-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),50.58,187.77,32.49,24.37,17.67,1.37,34.32
11-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.44,144.47,17.78,25.84,15.49,0.79,24.18
12-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.51,142.71,20.91,23.87,14.59,0.79,23.79
13-03-2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),44.07,200.99,32.32,23.43,16.45,1.05,77.36
